SO59176,10113,227,2013-05-31,2013-06-07,2013-06-12,21,1,21
SO59177,1567,230,2013-05-31,2013-06-07,2013-06-12,29,1,29
SO59177,1567,219,2013-05-31,2013-06-07,2013-06-12,5,1,5
SO59177,1567,176,2013-05-31,2013-06-07,2013-06-12,55,1,55
SO59178,67,226,2013-05-31,2013-06-07,2013-06-12,35,1,35
SO59178,67,217,2013-05-31,2013-06-07,2013-06-12,5,1,5
SO59178,67,169,2013-05-31,2013-06-07,2013-06-12,2,1,2
SO59179,1637,219,2013-05-31,2013-06-07,2013-06-12,5,1,5
SO59179,1637,102,2013-05-31,2013-06-07,2013-06-12,35,1,35
SO59180,2570,219,2013-05-31,2013-06-07,2013-06-12,5,1,5
SO59180,2570,101,2013-05-31,2013-06-07,2013-06-12,35,1,35
SO59180,2570,104,2013-05-31,2013-06-07,2013-06-12,9,1,9
SO59181,717,217,2013-05-31,2013-06-07,2013-06-12,5,1,5
SO59181,717,226,2013-05-31,2013-06-07,2013-06-12,35,1,35
SO59181,717,169,2013-05-31,2013-06-07,2013-06-12,2,1,2
SO59182,929,217,2013-05-31,2013-06-07,2013-06-12,5,1,5
SO59182,929,226,2013-05-31,2013-06-07,2013-06-12,35,1,35
SO59183,839,217,2013-05-31,2013-06-07,2013-06-12,5,1,5
SO59183,839,226,2013-05-31,2013-06-07,2013-06-12,35,1,35
SO59183,839,169,2013-05-31,2013-06-07,2013-06-12,2,1,2
SO59183,839,173,2013-05-31,2013-06-07,2013-06-12,8,1,8
SO59184,1896,217,2013-05-31,2013-06-07,2013-06-12,5,1,5
SO59184,1896,226,2013-05-31,2013-06-07,2013-06-12,35,1,35
SO59184,1896,174,2013-05-31,2013-06-07,2013-06-12,22,1,22
SO59184,1896,167,2013-05-31,2013-06-07,2013-06-12,10,1,10
SO59184,1896,166,2013-05-31,2013-06-07,2013-06-12,5,1,5
SO59184,1896,104,2013-05-31,2013-06-07,2013-06-12,9,1,9
SO59185,5728,133,2013-05-31,2013-06-07,2013-06-12,2443,1,2443
SO59185,5728,173,2013-05-31,2013-06-07,2013-06-12,8,1,8
SO59186,3380,279,2013-05-31,2013-06-07,2013-06-12,769,1,769
SO59186,3380,101,2013-05-31,2013-06-07,2013-06-12,35,1,35
SO59186,3380,108,2013-05-31,2013-06-07,2013-06-12,50,1,50
SO59187,4905,285,2013-05-31,2013-06-07,2013-06-12,540,1,540
SO59187,4905,174,2013-05-31,2013-06-07,2013-06-12,22,1,22
SO59187,4905,107,2013-05-31,2013-06-07,2013-06-12,50,1,50
SO59188,3375,127,2013-05-31,2013-06-07,2013-06-12,2320,1,2320
SO59188,3375,226,2013-05-31,2013-06-07,2013-06-12,35,1,35
SO59188,3375,217,2013-05-31,2013-06-07,2013-06-12,5,1,5
SO59188,3375,169,2013-05-31,2013-06-07,2013-06-12,2,1,2
SO59189,2453,126,2013-05-31,2013-06-07,2013-06-12,2320,1,2320
SO59189,2453,174,2013-05-31,2013-06-07,2013-06-12,22,1,22
SO59189,2453,167,2013-05-31,2013-06-07,2013-06-12,10,1,10
SO59189,2453,166,2013-05-31,2013-06-07,2013-06-12,5,1,5
SO59190,9220,134,2013-05-31,2013-06-07,2013-06-12,2443,1,2443
SO59190,9220,168,2013-05-31,2013-06-07,2013-06-12,9,1,9
SO59190,9220,104,2013-05-31,2013-06-07,2013-06-12,9,1,9
SO59190,9220,166,2013-05-31,2013-06-07,2013-06-12,5,1,5
SO59191,13461,137,2013-05-31,2013-06-07,2013-06-12,1120,1,1120
SO59192,14058,141,2013-05-31,2013-06-07,2013-06-12,1120,1,1120
SO59193,11405,294,2013-05-31,2013-06-07,2013-06-12,540,1,540
SO59194,57,251,2013-05-31,2013-06-07,2013-06-12,2384,1,2384
SO59194,57,103,2013-05-31,2013-06-07,2013-06-12,35,1,35
SO59195,14419,266,2013-05-31,2013-06-07,2013-06-12,1215,1,1215
SO59195,14419,170,2013-05-31,2013-06-07,2013-06-12,9,1,9
SO59196,14395,266,2013-05-31,2013-06-07,2013-06-12,1215,1,1215
SO59196,14395,103,2013-05-31,2013-06-07,2013-06-12,35,1,35
SO59197,13645,250,2013-05-31,2013-06-07,2013-06-12,2384,1,2384
SO59197,13645,168,2013-05-31,2013-06-07,2013-06-12,9,1,9
SO59198,11292,273,2013-05-31,2013-06-07,2013-06-12,540,1,540
SO59198,11292,102,2013-05-31,2013-06-07,2013-06-12,35,1,35
SO59199,14990,294,2013-05-31,2013-06-07,2013-06-12,540,1,540
SO59199,14990,168,2013-05-31,2013-06-07,2013-06-12,9,1,9
SO59199,14990,104,2013-05-31,2013-06-07,2013-06-12,9,1,9
SO59199,14990,166,2013-05-31,2013-06-07,2013-06-12,5,1,5
SO59200,9375,137,2013-05-31,2013-06-07,2013-06-12,1120,1,1120
SO59201,6444,270,2013-05-31,2013-06-07,2013-06-12,1701,1,1701
SO59201,6444,178,2013-05-31,2013-06-07,2013-06-12,54,1,54
SO59202,4926,140,2013-05-31,2013-06-07,2013-06-12,1120,1,1120
SO59203,11396,295,2013-05-31,2013-06-07,2013-06-12,540,1,540
SO59203,11396,227,2013-05-31,2013-06-07,2013-06-12,21,1,21
SO59203,11396,169,2013-05-31,2013-06-07,2013-06-12,2,1,2
SO59203,11396,173,2013-05-31,2013-06-07,2013-06-12,8,1,8
SO59204,2596,264,2013-05-31,2013-06-07,2013-06-12,2384,1,2384
SO59204,2596,103,2013-05-31,2013-06-07,2013-06-12,35,1,35
SO59205,2008,266,2013-05-31,2013-06-07,2013-06-12,1215,1,1215
SO59205,2008,101,2013-05-31,2013-06-07,2013-06-12,35,1,35
SO59206,18056,275,2013-05-31,2013-06-07,2013-06-12,742,1,742
SO59206,18056,166,2013-05-31,2013-06-07,2013-06-12,5,1,5
SO59206,18056,168,2013-05-31,2013-06-07,2013-06-12,9,1,9
SO59206,18056,104,2013-05-31,2013-06-07,2013-06-12,9,1,9
SO59207,448,104,2013-05-31,2013-06-07,2013-06-12,9,1,9
SO59207,448,262,2013-05-31,2013-06-07,2013-06-12,2384,1,2384
SO59208,456,264,2013-05-31,2013-06-07,2013-06-12,2384,1,2384
SO59208,456,178,2013-05-31,2013-06-07,2013-06-12,54,1,54
SO59208,456,104,2013-05-31,2013-06-07,2013-06-12,9,1,9
SO59209,457,265,2013-05-31,2013-06-07,2013-06-12,2384,1,2384
SO59209,457,168,2013-05-31,2013-06-07,2013-06-12,9,1,9
SO59209,457,166,2013-05-31,2013-06-07,2013-06-12,5,1,5
SO59209,457,102,2013-05-31,2013-06-07,2013-06-12,35,1,35
SO59210,1561,129,2013-06-01,2013-06-08,2013-06-13,2295,1,2295
SO59210,1561,166,2013-06-01,2013-06-08,2013-06-13,5,1,5
SO59210,1561,167,2013-06-01,2013-06-08,2013-06-13,10,1,10
SO59210,1561,180,2013-06-01,2013-06-08,2013-06-13,54,1,54
SO59211,1600,130,2013-06-01,2013-06-08,2013-06-13,2295,1,2295
SO59211,1600,167,2013-06-01,2013-06-08,2013-06-13,10,1,10
SO59211,1600,103,2013-06-01,2013-06-08,2013-06-13,35,1,35
SO59211,1600,104,2013-06-01,2013-06-08,2013-06-13,9,1,9
SO59212,2601,126,2013-06-01,2013-06-08,2013-06-13,2320,1,2320
SO59212,2601,167,2013-06-01,2013-06-08,2013-06-13,10,1,10
SO59212,2601,166,2013-06-01,2013-06-08,2013-06-13,5,1,5
SO59212,2601,103,2013-06-01,2013-06-08,2013-06-13,35,1,35
SO59212,2601,106,2013-06-01,2013-06-08,2013-06-13,50,1,50
SO59213,2580,126,2013-06-01,2013-06-08,2013-06-13,2320,1,2320
SO59213,2580,167,2013-06-01,2013-06-08,2013-06-13,10,1,10
SO59214,13279,218,2013-06-01,2013-06-08,2013-06-13,4,1,4
SO59214,13279,227,2013-06-01,2013-06-08,2013-06-13,21,1,21
SO59214,13279,175,2013-06-01,2013-06-08,2013-06-13,159,1,159
SO59215,912,218,2013-06-01,2013-06-08,2013-06-13,4,1,4
SO59215,912,170,2013-06-01,2013-06-08,2013-06-13,9,1,9
SO59216,6804,285,2013-06-01,2013-06-08,2013-06-13,540,1,540
SO59216,6804,167,2013-06-01,2013-06-08,2013-06-13,10,1,10
SO59216,6804,166,2013-06-01,2013-06-08,2013-06-13,5,1,5
SO59216,6804,157,2013-06-01,2013-06-08,2013-06-13,24,1,24
SO59217,13537,281,2013-06-01,2013-06-08,2013-06-13,565,1,565
SO59217,13537,174,2013-06-01,2013-06-08,2013-06-13,22,1,22
SO59218,9812,132,2013-06-01,2013-06-08,2013-06-13,2443,1,2443
SO59218,9812,104,2013-06-01,2013-06-08,2013-06-13,9,1,9
SO59218,9812,103,2013-06-01,2013-06-08,2013-06-13,35,1,35
SO59219,4083,131,2013-06-01,2013-06-08,2013-06-13,2295,1,2295
SO59219,4083,176,2013-06-01,2013-06-08,2013-06-13,55,1,55
SO59219,4083,161,2013-06-01,2013-06-08,2013-06-13,64,1,64
SO59220,18284,179,2013-06-01,2013-06-08,2013-06-13,54,1,54
SO59221,17996,228,2013-06-01,2013-06-08,2013-06-13,25,1,25
SO59221,17996,218,2013-06-01,2013-06-08,2013-06-13,4,1,4
SO59221,17996,169,2013-06-01,2013-06-08,2013-06-13,2,1,2
SO59222,17361,219,2013-06-01,2013-06-08,2013-06-13,5,1,5
SO59222,17361,169,2013-06-01,2013-06-08,2013-06-13,2,1,2
SO59223,16242,230,2013-06-01,2013-06-08,2013-06-13,29,1,29
SO59224,15001,224,2013-06-01,2013-06-08,2013-06-13,25,1,25
SO59224,15001,217,2013-06-01,2013-06-08,2013-06-13,5,1,5
SO59224,15001,169,2013-06-01,2013-06-08,2013-06-13,2,1,2
SO59225,15578,230,2013-06-01,2013-06-08,2013-06-13,29,1,29
SO59225,15578,219,2013-06-01,2013-06-08,2013-06-13,5,1,5
SO59225,15578,101,2013-06-01,2013-06-08,2013-06-13,35,1,35
SO59226,1184,225,2013-06-01,2013-06-08,2013-06-13,30,1,30
SO59226,1184,217,2013-06-01,2013-06-08,2013-06-13,5,1,5
SO59226,1184,103,2013-06-01,2013-06-08,2013-06-13,35,1,35
SO59227,12295,217,2013-06-01,2013-06-08,2013-06-13,5,1,5
SO59227,12295,225,2013-06-01,2013-06-08,2013-06-13,30,1,30
SO59227,12295,169,2013-06-01,2013-06-08,2013-06-13,2,1,2
SO59228,1970,217,2013-06-01,2013-06-08,2013-06-13,5,1,5
SO59228,1970,225,2013-06-01,2013-06-08,2013-06-13,30,1,30
SO59228,1970,169,2013-06-01,2013-06-08,2013-06-13,2,1,2
SO59229,9690,166,2013-06-01,2013-06-08,2013-06-13,5,1,5
SO59229,9690,167,2013-06-01,2013-06-08,2013-06-13,10,1,10
SO59229,9690,160,2013-06-01,2013-06-08,2013-06-13,64,1,64
SO59230,9792,167,2013-06-01,2013-06-08,2013-06-13,10,1,10
SO59231,2868,174,2013-06-01,2013-06-08,2013-06-13,22,1,22
SO59231,2868,102,2013-06-01,2013-06-08,2013-06-13,35,1,35
SO59232,3769,174,2013-06-01,2013-06-08,2013-06-13,22,1,22
SO59232,3769,101,2013-06-01,2013-06-08,2013-06-13,35,1,35
SO59232,3769,107,2013-06-01,2013-06-08,2013-06-13,50,1,50
SO59233,2449,174,2013-06-01,2013-06-08,2013-06-13,22,1,22
SO59234,9180,228,2013-06-01,2013-06-08,2013-06-13,25,1,25
SO59235,1294,104,2013-06-01,2013-06-08,2013-06-13,9,1,9
SO59235,1294,178,2013-06-01,2013-06-08,2013-06-13,54,1,54
SO59236,11498,166,2013-06-01,2013-06-08,2013-06-13,5,1,5
SO59236,11498,180,2013-06-01,2013-06-08,2013-06-13,54,1,54
SO59237,12937,230,2013-06-01,2013-06-08,2013-06-13,29,1,29
SO59237,12937,219,2013-06-01,2013-06-08,2013-06-13,5,1,5
SO59237,12937,176,2013-06-01,2013-06-08,2013-06-13,55,1,55
SO59237,12937,103,2013-06-01,2013-06-08,2013-06-13,35,1,35
SO59238,3840,230,2013-06-01,2013-06-08,2013-06-13,29,1,29
SO59238,3840,219,2013-06-01,2013-06-08,2013-06-13,5,1,5
SO59238,3840,169,2013-06-01,2013-06-08,2013-06-13,2,1,2
SO59239,162,226,2013-06-01,2013-06-08,2013-06-13,35,1,35
SO59239,162,217,2013-06-01,2013-06-08,2013-06-13,5,1,5
SO59239,162,167,2013-06-01,2013-06-08,2013-06-13,10,1,10
SO59239,162,166,2013-06-01,2013-06-08,2013-06-13,5,1,5
SO59240,9462,136,2013-06-01,2013-06-08,2013-06-13,2443,1,2443
SO59240,9462,168,2013-06-01,2013-06-08,2013-06-13,9,1,9
SO59240,9462,166,2013-06-01,2013-06-08,2013-06-13,5,1,5
SO59240,9462,103,2013-06-01,2013-06-08,2013-06-13,35,1,35
SO59241,3498,277,2013-06-01,2013-06-08,2013-06-13,769,1,769
SO59241,3498,103,2013-06-01,2013-06-08,2013-06-13,35,1,35
SO59242,3561,276,2013-06-01,2013-06-08,2013-06-13,769,1,769
SO59242,3561,165,2013-06-01,2013-06-08,2013-06-13,70,1,70
SO59243,3379,279,2013-06-01,2013-06-08,2013-06-13,769,1,769
SO59243,3379,167,2013-06-01,2013-06-08,2013-06-13,10,1,10
SO59243,3379,166,2013-06-01,2013-06-08,2013-06-13,5,1,5
SO59243,3379,157,2013-06-01,2013-06-08,2013-06-13,24,1,24
SO59244,8692,286,2013-06-01,2013-06-08,2013-06-13,540,1,540
SO59244,8692,224,2013-06-01,2013-06-08,2013-06-13,25,1,25
SO59244,8692,217,2013-06-01,2013-06-08,2013-06-13,5,1,5
SO59245,3006,130,2013-06-01,2013-06-08,2013-06-13,2295,1,2295
SO59245,3006,167,2013-06-01,2013-06-08,2013-06-13,10,1,10
SO59245,3006,166,2013-06-01,2013-06-08,2013-06-13,5,1,5
SO59245,3006,170,2013-06-01,2013-06-08,2013-06-13,9,1,9
SO59246,2896,127,2013-06-01,2013-06-08,2013-06-13,2320,1,2320
SO59246,2896,174,2013-06-01,2013-06-08,2013-06-13,22,1,22
SO59246,2896,102,2013-06-01,2013-06-08,2013-06-13,35,1,35
SO59247,2904,131,2013-06-01,2013-06-08,2013-06-13,2295,1,2295
SO59247,2904,101,2013-06-01,2013-06-08,2013-06-13,35,1,35
SO59248,1017,126,2013-06-01,2013-06-08,2013-06-13,2320,1,2320
SO59248,1017,167,2013-06-01,2013-06-08,2013-06-13,10,1,10
SO59248,1017,166,2013-06-01,2013-06-08,2013-06-13,5,1,5
SO59249,957,129,2013-06-01,2013-06-08,2013-06-13,2295,1,2295
SO59250,1027,128,2013-06-01,2013-06-08,2013-06-13,2320,1,2320
SO59250,1027,167,2013-06-01,2013-06-08,2013-06-13,10,1,10
SO59250,1027,166,2013-06-01,2013-06-08,2013-06-13,5,1,5
SO59250,1027,162,2013-06-01,2013-06-08,2013-06-13,64,1,64
SO59251,9212,269,2013-06-01,2013-06-08,2013-06-13,1701,1,1701
SO59251,9212,179,2013-06-01,2013-06-08,2013-06-13,54,1,54
SO59252,13463,138,2013-06-01,2013-06-08,2013-06-13,1120,1,1120
SO59252,13463,177,2013-06-01,2013-06-08,2013-06-13,54,1,54
SO59253,14054,137,2013-06-01,2013-06-08,2013-06-13,1120,1,1120
SO59253,14054,104,2013-06-01,2013-06-08,2013-06-13,9,1,9
SO59253,14054,179,2013-06-01,2013-06-08,2013-06-13,54,1,54
SO59254,17317,293,2013-06-01,2013-06-08,2013-06-13,540,1,540
SO59255,15580,256,2013-06-01,2013-06-08,2013-06-13,742,1,742
SO59255,15580,168,2013-06-01,2013-06-08,2013-06-13,9,1,9
SO59255,15580,166,2013-06-01,2013-06-08,2013-06-13,5,1,5
SO59255,15580,103,2013-06-01,2013-06-08,2013-06-13,35,1,35
SO59256,15602,258,2013-06-01,2013-06-08,2013-06-13,742,1,742
SO59256,15602,168,2013-06-01,2013-06-08,2013-06-13,9,1,9
SO59256,15602,166,2013-06-01,2013-06-08,2013-06-13,5,1,5
SO59256,15602,102,2013-06-01,2013-06-08,2013-06-13,35,1,35
SO59257,18129,259,2013-06-01,2013-06-08,2013-06-13,742,1,742
SO59257,18129,230,2013-06-01,2013-06-08,2013-06-13,29,1,29
SO59258,18167,260,2013-06-01,2013-06-08,2013-06-13,742,1,742
SO59258,18167,168,2013-06-01,2013-06-08,2013-06-13,9,1,9
SO59258,18167,166,2013-06-01,2013-06-08,2013-06-13,5,1,5
SO59259,1114,252,2013-06-01,2013-06-08,2013-06-13,2384,1,2384
SO59259,1114,230,2013-06-01,2013-06-08,2013-06-13,29,1,29
SO59259,1114,219,2013-06-01,2013-06-08,2013-06-13,5,1,5
SO59259,1114,158,2013-06-01,2013-06-08,2013-06-13,24,1,24
SO59260,14285,252,2013-06-01,2013-06-08,2013-06-13,2384,1,2384
SO59260,14285,102,2013-06-01,2013-06-08,2013-06-13,35,1,35
SO59261,14405,250,2013-06-01,2013-06-08,2013-06-13,2384,1,2384
SO59261,14405,168,2013-06-01,2013-06-08,2013-06-13,9,1,9
SO59261,14405,166,2013-06-01,2013-06-08,2013-06-13,5,1,5
SO59261,14405,101,2013-06-01,2013-06-08,2013-06-13,35,1,35
SO59262,6677,161,2013-06-01,2013-06-08,2013-06-13,64,1,64
SO59262,6677,294,2013-06-01,2013-06-08,2013-06-13,540,1,540
SO59263,7460,293,2013-06-01,2013-06-08,2013-06-13,540,1,540
SO59263,7460,166,2013-06-01,2013-06-08,2013-06-13,5,1,5
SO59263,7460,168,2013-06-01,2013-06-08,2013-06-13,9,1,9
SO59263,7460,101,2013-06-01,2013-06-08,2013-06-13,35,1,35
SO59264,12174,295,2013-06-01,2013-06-08,2013-06-13,540,1,540
SO59264,12174,166,2013-06-01,2013-06-08,2013-06-13,5,1,5
SO59264,12174,168,2013-06-01,2013-06-08,2013-06-13,9,1,9
SO59264,12174,102,2013-06-01,2013-06-08,2013-06-13,35,1,35
SO59265,11257,273,2013-06-01,2013-06-08,2013-06-13,540,1,540
SO59265,11257,104,2013-06-01,2013-06-08,2013-06-13,9,1,9
SO59265,11257,227,2013-06-01,2013-06-08,2013-06-13,21,1,21
SO59266,8415,140,2013-06-01,2013-06-08,2013-06-13,1120,1,1120
SO59266,8415,228,2013-06-01,2013-06-08,2013-06-13,25,1,25
SO59267,8474,138,2013-06-01,2013-06-08,2013-06-13,1120,1,1120
SO59267,8474,168,2013-06-01,2013-06-08,2013-06-13,9,1,9
SO59267,8474,166,2013-06-01,2013-06-08,2013-06-13,5,1,5
SO59268,9727,140,2013-06-01,2013-06-08,2013-06-13,1120,1,1120
SO59268,9727,168,2013-06-01,2013-06-08,2013-06-13,9,1,9
SO59268,9727,166,2013-06-01,2013-06-08,2013-06-13,5,1,5
SO59268,9727,157,2013-06-01,2013-06-08,2013-06-13,24,1,24
SO59269,5604,253,2013-06-01,2013-06-08,2013-06-13,2384,1,2384
SO59269,5604,168,2013-06-01,2013-06-08,2013-06-13,9,1,9
SO59269,5604,166,2013-06-01,2013-06-08,2013-06-13,5,1,5
SO59269,5604,103,2013-06-01,2013-06-08,2013-06-13,35,1,35
SO59270,3050,275,2013-06-01,2013-06-08,2013-06-13,742,1,742
SO59270,3050,168,2013-06-01,2013-06-08,2013-06-13,9,1,9
SO59270,3050,166,2013-06-01,2013-06-08,2013-06-13,5,1,5
SO59270,3050,172,2013-06-01,2013-06-08,2013-06-13,120,1,120
SO59271,458,263,2013-06-01,2013-06-08,2013-06-13,2384,1,2384
SO59271,458,168,2013-06-01,2013-06-08,2013-06-13,9,1,9
SO59271,458,166,2013-06-01,2013-06-08,2013-06-13,5,1,5
SO59271,458,177,2013-06-01,2013-06-08,2013-06-13,54,1,54
SO59271,458,158,2013-06-01,2013-06-08,2013-06-13,24,1,24
SO59272,1238,127,2013-06-02,2013-06-09,2013-06-14,2320,1,2320
SO59272,1238,226,2013-06-02,2013-06-09,2013-06-14,35,1,35
SO59272,1238,103,2013-06-02,2013-06-09,2013-06-14,35,1,35
SO59272,1238,104,2013-06-02,2013-06-09,2013-06-14,9,1,9
SO59273,1623,128,2013-06-02,2013-06-09,2013-06-14,2320,1,2320
SO59273,1623,167,2013-06-02,2013-06-09,2013-06-14,10,1,10
SO59273,1623,166,2013-06-02,2013-06-09,2013-06-14,5,1,5
SO59274,2783,131,2013-06-02,2013-06-09,2013-06-14,2295,1,2295
SO59274,2783,166,2013-06-02,2013-06-09,2013-06-14,5,1,5
SO59274,2783,167,2013-06-02,2013-06-09,2013-06-14,10,1,10
SO59274,2783,102,2013-06-02,2013-06-09,2013-06-14,35,1,35
SO59275,1683,217,2013-06-02,2013-06-09,2013-06-14,5,1,5
SO59275,1683,224,2013-06-02,2013-06-09,2013-06-14,25,1,25
SO59275,1683,101,2013-06-02,2013-06-09,2013-06-14,35,1,35
SO59276,1371,217,2013-06-02,2013-06-09,2013-06-14,5,1,5
SO59276,1371,174,2013-06-02,2013-06-09,2013-06-14,22,1,22
SO59277,5174,218,2013-06-02,2013-06-09,2013-06-14,4,1,4
SO59277,5174,173,2013-06-02,2013-06-09,2013-06-14,8,1,8
SO59278,6246,179,2013-06-02,2013-06-09,2013-06-14,54,1,54
SO59279,4237,101,2013-06-02,2013-06-09,2013-06-14,35,1,35
SO59279,4237,177,2013-06-02,2013-06-09,2013-06-14,54,1,54
SO59280,4584,101,2013-06-02,2013-06-09,2013-06-14,35,1,35
SO59281,2845,278,2013-06-02,2013-06-09,2013-06-14,769,1,769
SO59281,2845,173,2013-06-02,2013-06-09,2013-06-14,8,1,8
SO59282,6771,271,2013-06-02,2013-06-09,2013-06-14,1701,1,1701
SO59282,6771,168,2013-06-02,2013-06-09,2013-06-14,9,1,9
SO59282,6771,166,2013-06-02,2013-06-09,2013-06-14,5,1,5
SO59283,418,289,2013-06-02,2013-06-09,2013-06-14,540,1,540
SO59283,418,167,2013-06-02,2013-06-09,2013-06-14,10,1,10
SO59283,418,101,2013-06-02,2013-06-09,2013-06-14,35,1,35
SO59283,418,104,2013-06-02,2013-06-09,2013-06-14,9,1,9
SO59284,3980,288,2013-06-02,2013-06-09,2013-06-14,540,1,540
SO59284,3980,224,2013-06-02,2013-06-09,2013-06-14,25,1,25
SO59284,3980,166,2013-06-02,2013-06-09,2013-06-14,5,1,5
SO59284,3980,102,2013-06-02,2013-06-09,2013-06-14,35,1,35
SO59285,3961,284,2013-06-02,2013-06-09,2013-06-14,565,1,565
SO59285,3961,174,2013-06-02,2013-06-09,2013-06-14,22,1,22
SO59285,3961,103,2013-06-02,2013-06-09,2013-06-14,35,1,35
SO59286,3945,284,2013-06-02,2013-06-09,2013-06-14,565,1,565
SO59286,3945,174,2013-06-02,2013-06-09,2013-06-14,22,1,22
SO59286,3945,167,2013-06-02,2013-06-09,2013-06-14,10,1,10
SO59287,9892,284,2013-06-02,2013-06-09,2013-06-14,565,1,565
SO59287,9892,224,2013-06-02,2013-06-09,2013-06-14,25,1,25
SO59288,5434,132,2013-06-02,2013-06-09,2013-06-14,2443,1,2443
SO59288,5434,218,2013-06-02,2013-06-09,2013-06-14,4,1,4
SO59288,5434,229,2013-06-02,2013-06-09,2013-06-14,33,1,33
SO59288,5434,101,2013-06-02,2013-06-09,2013-06-14,35,1,35
SO59289,2813,279,2013-06-02,2013-06-09,2013-06-14,769,1,769
SO59289,2813,107,2013-06-02,2013-06-09,2013-06-14,50,1,50
SO59290,521,219,2013-06-02,2013-06-09,2013-06-14,5,1,5
SO59290,521,168,2013-06-02,2013-06-09,2013-06-14,9,1,9
SO59291,17086,219,2013-06-02,2013-06-09,2013-06-14,5,1,5
SO59292,332,227,2013-06-02,2013-06-09,2013-06-14,21,1,21
SO59292,332,218,2013-06-02,2013-06-09,2013-06-14,4,1,4
SO59292,332,169,2013-06-02,2013-06-09,2013-06-14,2,1,2
SO59293,16639,230,2013-06-02,2013-06-09,2013-06-14,29,1,29
SO59293,16639,219,2013-06-02,2013-06-09,2013-06-14,5,1,5
SO59293,16639,169,2013-06-02,2013-06-09,2013-06-14,2,1,2
SO59294,15508,224,2013-06-02,2013-06-09,2013-06-14,25,1,25
SO59294,15508,169,2013-06-02,2013-06-09,2013-06-14,2,1,2
SO59295,14855,224,2013-06-02,2013-06-09,2013-06-14,25,1,25
SO59295,14855,169,2013-06-02,2013-06-09,2013-06-14,2,1,2
SO59296,1141,225,2013-06-02,2013-06-09,2013-06-14,30,1,30
SO59296,1141,169,2013-06-02,2013-06-09,2013-06-14,2,1,2
SO59297,10901,167,2013-06-02,2013-06-09,2013-06-14,10,1,10
SO59297,10901,166,2013-06-02,2013-06-09,2013-06-14,5,1,5
SO59297,10901,176,2013-06-02,2013-06-09,2013-06-14,55,1,55
SO59298,4817,167,2013-06-02,2013-06-09,2013-06-14,10,1,10
SO59298,4817,166,2013-06-02,2013-06-09,2013-06-14,5,1,5
SO59298,4817,176,2013-06-02,2013-06-09,2013-06-14,55,1,55
SO59299,278,166,2013-06-02,2013-06-09,2013-06-14,5,1,5
SO59299,278,167,2013-06-02,2013-06-09,2013-06-14,10,1,10
SO59299,278,170,2013-06-02,2013-06-09,2013-06-14,9,1,9
SO59299,278,176,2013-06-02,2013-06-09,2013-06-14,55,1,55
SO59300,8852,165,2013-06-02,2013-06-09,2013-06-14,70,1,70
SO59300,8852,177,2013-06-02,2013-06-09,2013-06-14,54,1,54
SO59301,8708,165,2013-06-02,2013-06-09,2013-06-14,70,1,70
SO59301,8708,104,2013-06-02,2013-06-09,2013-06-14,9,1,9
SO59302,8693,163,2013-06-02,2013-06-09,2013-06-14,70,1,70
SO59302,8693,159,2013-06-02,2013-06-09,2013-06-14,24,1,24
SO59303,8154,164,2013-06-02,2013-06-09,2013-06-14,70,1,70
SO59304,15186,166,2013-06-02,2013-06-09,2013-06-14,5,1,5
SO59304,15186,104,2013-06-02,2013-06-09,2013-06-14,9,1,9
SO59304,15186,180,2013-06-02,2013-06-09,2013-06-14,54,1,54
SO59305,5235,217,2013-06-02,2013-06-09,2013-06-14,5,1,5
SO59305,5235,171,2013-06-02,2013-06-09,2013-06-14,9,1,9
SO59306,13948,166,2013-06-02,2013-06-09,2013-06-14,5,1,5
SO59306,13948,102,2013-06-02,2013-06-09,2013-06-14,35,1,35
SO59307,3593,217,2013-06-02,2013-06-09,2013-06-14,5,1,5
SO59308,6707,217,2013-06-02,2013-06-09,2013-06-14,5,1,5
SO59308,6707,224,2013-06-02,2013-06-09,2013-06-14,25,1,25
SO59308,6707,173,2013-06-02,2013-06-09,2013-06-14,8,1,8
SO59309,474,104,2013-06-02,2013-06-09,2013-06-14,9,1,9
SO59309,474,178,2013-06-02,2013-06-09,2013-06-14,54,1,54
SO59310,5435,225,2013-06-02,2013-06-09,2013-06-14,30,1,30
SO59310,5435,217,2013-06-02,2013-06-09,2013-06-14,5,1,5
SO59310,5435,102,2013-06-02,2013-06-09,2013-06-14,35,1,35
SO59311,8520,218,2013-06-02,2013-06-09,2013-06-14,4,1,4
SO59311,8520,103,2013-06-02,2013-06-09,2013-06-14,35,1,35
SO59312,6738,225,2013-06-02,2013-06-09,2013-06-14,30,1,30
SO59313,9909,225,2013-06-02,2013-06-09,2013-06-14,30,1,30
SO59313,9909,217,2013-06-02,2013-06-09,2013-06-14,5,1,5
SO59313,9909,101,2013-06-02,2013-06-09,2013-06-14,35,1,35
SO59313,9909,104,2013-06-02,2013-06-09,2013-06-14,9,1,9
SO59314,9968,166,2013-06-02,2013-06-09,2013-06-14,5,1,5
SO59315,7629,225,2013-06-02,2013-06-09,2013-06-14,30,1,30
SO59315,7629,217,2013-06-02,2013-06-09,2013-06-14,5,1,5
SO59315,7629,102,2013-06-02,2013-06-09,2013-06-14,35,1,35
SO59315,7629,105,2013-06-02,2013-06-09,2013-06-14,50,1,50
SO59315,7629,104,2013-06-02,2013-06-09,2013-06-14,9,1,9
